"Step","restful-grass-361 - decoder_loss","restful-grass-361 - decoder_loss__MIN","restful-grass-361 - decoder_loss__MAX","polar-wave-360 - decoder_loss","polar-wave-360 - decoder_loss__MIN","polar-wave-360 - decoder_loss__MAX","fanciful-lion-357 - decoder_loss","fanciful-lion-357 - decoder_loss__MIN","fanciful-lion-357 - decoder_loss__MAX","peachy-lake-322 - decoder_loss","peachy-lake-322 - decoder_loss__MIN","peachy-lake-322 - decoder_loss__MAX","fast-field-321 - decoder_loss","fast-field-321 - decoder_loss__MIN","fast-field-321 - decoder_loss__MAX","proud-plant-319 - decoder_loss","proud-plant-319 - decoder_loss__MIN","proud-plant-319 - decoder_loss__MAX","fresh-totem-319 - decoder_loss","fresh-totem-319 - decoder_loss__MIN","fresh-totem-319 - decoder_loss__MAX","lunar-grass-318 - decoder_loss","lunar-grass-318 - decoder_loss__MIN","lunar-grass-318 - decoder_loss__MAX","graceful-night-317 - decoder_loss","graceful-night-317 - decoder_loss__MIN","graceful-night-317 - decoder_loss__MAX","different-leaf-278 - decoder_loss","different-leaf-278 - decoder_loss__MIN","different-leaf-278 - decoder_loss__MAX"
"46","4.532578945159912","4.532578945159912","4.532578945159912","5.205398082733154","5.205398082733154","5.205398082733154","4.708482265472412","4.708482265472412","4.708482265472412","5.092312335968018","5.092312335968018","5.092312335968018","5.241552352905273","5.241552352905273","5.241552352905273","5.295940399169922","5.295940399169922","5.295940399169922","5.195950508117676","5.195950508117676","5.195950508117676","5.244619369506836","5.244619369506836","5.244619369506836","5.3216328620910645","5.3216328620910645","5.3216328620910645","5.26283597946167","5.26283597946167","5.26283597946167"
"47","4.582773685455322","4.582773685455322","4.582773685455322","5.278081893920898","5.278081893920898","5.278081893920898","4.765923500061035","4.765923500061035","4.765923500061035","5.160921573638916","5.160921573638916","5.160921573638916","5.317190647125244","5.317190647125244","5.317190647125244","5.373854160308838","5.373854160308838","5.373854160308838","5.268306732177734","5.268306732177734","5.268306732177734","5.318780422210693","5.318780422210693","5.318780422210693","5.4007344245910645","5.4007344245910645","5.4007344245910645","5.337673664093018","5.337673664093018","5.337673664093018"
"48","4.394597053527832","4.394597053527832","4.394597053527832","5.086882591247559","5.086882591247559","5.086882591247559","4.576645851135254","4.576645851135254","4.576645851135254","4.968336582183838","4.968336582183838","4.968336582183838","5.1309051513671875","5.1309051513671875","5.1309051513671875","5.187471866607666","5.187471866607666","5.187471866607666","5.076974391937256","5.076974391937256","5.076974391937256","5.128017902374268","5.128017902374268","5.128017902374268","5.214247226715088","5.214247226715088","5.214247226715088","5.147110462188721","5.147110462188721","5.147110462188721"
"49","4.839853286743164","4.839853286743164","4.839853286743164","5.556506156921387","5.556506156921387","5.556506156921387","5.027409076690674","5.027409076690674","5.027409076690674","5.437777519226074","5.437777519226074","5.437777519226074","5.589461803436279","5.589461803436279","5.589461803436279","5.646886825561523","5.646886825561523","5.646886825561523","5.546591758728027","5.546591758728027","5.546591758728027","5.597658157348633","5.597658157348633","5.597658157348633","5.674135208129883","5.674135208129883","5.674135208129883","5.616768836975098","5.616768836975098","5.616768836975098"
"50","4.522423267364502","4.522423267364502","4.522423267364502","5.1829938888549805","5.1829938888549805","5.1829938888549805","4.694561004638672","4.694561004638672","4.694561004638672","5.074191093444824","5.074191093444824","5.074191093444824","5.211873531341553","5.211873531341553","5.211873531341553","5.264786720275879","5.264786720275879","5.264786720275879","5.173901557922363","5.173901557922363","5.173901557922363","5.220721244812012","5.220721244812012","5.220721244812012","5.289869785308838","5.289869785308838","5.289869785308838","5.2382588386535645","5.2382588386535645","5.2382588386535645"
"51","4.412688732147217","4.412688732147217","4.412688732147217","5.026038646697998","5.026038646697998","5.026038646697998","4.572876930236816","4.572876930236816","4.572876930236816","4.9245452880859375","4.9245452880859375","4.9245452880859375","5.0541815757751465","5.0541815757751465","5.0541815757751465","5.1033806800842285","5.1033806800842285","5.1033806800842285","5.017551422119141","5.017551422119141","5.017551422119141","5.061260223388672","5.061260223388672","5.061260223388672","5.126697540283203","5.126697540283203","5.126697540283203","5.077638626098633","5.077638626098633","5.077638626098633"
"52","4.4448652267456055","4.4448652267456055","4.4448652267456055","5.119126796722412","5.119126796722412","5.119126796722412","4.619309425354004","4.619309425354004","4.619309425354004","5.006373405456543","5.006373405456543","5.006373405456543","5.148858070373535","5.148858070373535","5.148858070373535","5.203137397766113","5.203137397766113","5.203137397766113","5.109702110290527","5.109702110290527","5.109702110290527","5.158347129821777","5.158347129821777","5.158347129821777","5.2289042472839355","5.2289042472839355","5.2289042472839355","5.176581382751465","5.176581382751465","5.176581382751465"
"53","4.539578914642334","4.539578914642334","4.539578914642334","5.209842681884766","5.209842681884766","5.209842681884766","4.715551853179932","4.715551853179932","4.715551853179932","5.098154544830322","5.098154544830322","5.098154544830322","5.244462490081787","5.244462490081787","5.244462490081787","5.298423767089844","5.298423767089844","5.298423767089844","5.200499057769775","5.200499057769775","5.200499057769775","5.248625755310059","5.248625755310059","5.248625755310059","5.323936462402344","5.323936462402344","5.323936462402344","5.266659736633301","5.266659736633301","5.266659736633301"
"54","4.4017205238342285","4.4017205238342285","4.4017205238342285","5.062119007110596","5.062119007110596","5.062119007110596","4.5751566886901855","4.5751566886901855","4.5751566886901855","4.951308727264404","4.951308727264404","4.951308727264404","5.099643230438232","5.099643230438232","5.099643230438232","5.153571128845215","5.153571128845215","5.153571128845215","5.052860260009766","5.052860260009766","5.052860260009766","5.100590705871582","5.100590705871582","5.100590705871582","5.17921257019043","5.17921257019043","5.17921257019043","5.118466377258301","5.118466377258301","5.118466377258301"
"55","4.946191310882568","4.946191310882568","4.946191310882568","5.652172088623047","5.652172088623047","5.652172088623047","5.133080959320068","5.133080959320068","5.133080959320068","5.53450870513916","5.53450870513916","5.53450870513916","5.689999580383301","5.689999580383301","5.689999580383301","5.746386528015137","5.746386528015137","5.746386528015137","5.642339706420898","5.642339706420898","5.642339706420898","5.6930131912231445","5.6930131912231445","5.6930131912231445","5.772942066192627","5.772942066192627","5.772942066192627","5.711999416351318","5.711999416351318","5.711999416351318"
"56","4.469002723693848","4.469002723693848","4.469002723693848","5.157744884490967","5.157744884490967","5.157744884490967","4.651661396026611","4.651661396026611","4.651661396026611","5.040286064147949","5.040286064147949","5.040286064147949","5.203291416168213","5.203291416168213","5.203291416168213","5.259908199310303","5.259908199310303","5.259908199310303","5.1479363441467285","5.1479363441467285","5.1479363441467285","5.1985673904418945","5.1985673904418945","5.1985673904418945","5.286899089813232","5.286899089813232","5.286899089813232","5.217535018920898","5.217535018920898","5.217535018920898"
"57","4.675568103790283","4.675568103790283","4.675568103790283","5.30765962600708","5.30765962600708","5.30765962600708","4.8429741859436035","4.8429741859436035","4.8429741859436035","5.202373504638672","5.202373504638672","5.202373504638672","5.341891288757324","5.341891288757324","5.341891288757324","5.392535209655762","5.392535209655762","5.392535209655762","5.298856735229492","5.298856735229492","5.298856735229492","5.344228267669678","5.344228267669678","5.344228267669678","5.416447162628174","5.416447162628174","5.416447162628174","5.361229419708252","5.361229419708252","5.361229419708252"
"58","4.8515238761901855","4.8515238761901855","4.8515238761901855","5.623873233795166","5.623873233795166","5.623873233795166","5.049504280090332","5.049504280090332","5.049504280090332","5.495450973510742","5.495450973510742","5.495450973510742","5.65519380569458","5.65519380569458","5.65519380569458","5.718327522277832","5.718327522277832","5.718327522277832","5.613166332244873","5.613166332244873","5.613166332244873","5.668462753295898","5.668462753295898","5.668462753295898","5.748389720916748","5.748389720916748","5.748389720916748","5.689152240753174","5.689152240753174","5.689152240753174"
"59","4.530597686767578","4.530597686767578","4.530597686767578","5.2539472579956055","5.2539472579956055","5.2539472579956055","4.718462944030762","4.718462944030762","4.718462944030762","5.131880760192871","5.131880760192871","5.131880760192871","5.289504528045654","5.289504528045654","5.289504528045654","5.34791898727417","5.34791898727417","5.34791898727417","5.243747711181641","5.243747711181641","5.243747711181641","5.296358108520508","5.296358108520508","5.296358108520508","5.3756818771362305","5.3756818771362305","5.3756818771362305","5.316051006317139","5.316051006317139","5.316051006317139"
"60","4.1019721031188965","4.1019721031188965","4.1019721031188965","4.77727746963501","4.77727746963501","4.77727746963501","4.274746894836426","4.274746894836426","4.274746894836426","4.66526985168457","4.66526985168457","4.66526985168457","4.804950714111328","4.804950714111328","4.804950714111328","4.859982967376709","4.859982967376709","4.859982967376709","4.767937183380127","4.767937183380127","4.767937183380127","4.816145896911621","4.816145896911621","4.816145896911621","4.886218070983887","4.886218070983887","4.886218070983887","4.834189414978027","4.834189414978027","4.834189414978027"
"61","4.445141792297363","4.445141792297363","4.445141792297363","5.094851493835449","5.094851493835449","5.094851493835449","4.613531112670898","4.613531112670898","4.613531112670898","4.988454341888428","4.988454341888428","4.988454341888428","5.119915008544922","5.119915008544922","5.119915008544922","5.171914100646973","5.171914100646973","5.171914100646973","5.085968494415283","5.085968494415283","5.085968494415283","5.131760597229004","5.131760597229004","5.131760597229004","5.1965460777282715","5.1965460777282715","5.1965460777282715","5.148916244506836","5.148916244506836","5.148916244506836"
"62","4.318340301513672","4.318340301513672","4.318340301513672","4.9253692626953125","4.9253692626953125","4.9253692626953125","4.476489067077637","4.476489067077637","4.476489067077637","4.823801517486572","4.823801517486572","4.823801517486572","4.954135894775391","4.954135894775391","4.954135894775391","5.00276517868042","5.00276517868042","5.00276517868042","4.916874408721924","4.916874408721924","4.916874408721924","4.9606852531433105","4.9606852531433105","4.9606852531433105","5.0257086753845215","5.0257086753845215","5.0257086753845215","4.977115631103516","4.977115631103516","4.977115631103516"
"63","4.585176467895508","4.585176467895508","4.585176467895508","5.235482692718506","5.235482692718506","5.235482692718506","4.755558967590332","4.755558967590332","4.755558967590332","5.127431869506836","5.127431869506836","5.127431869506836","5.268159866333008","5.268159866333008","5.268159866333008","5.3206353187561035","5.3206353187561035","5.3206353187561035","5.2264604568481445","5.2264604568481445","5.2264604568481445","5.272991180419922","5.272991180419922","5.272991180419922","5.345490455627441","5.345490455627441","5.345490455627441","5.2904229164123535","5.2904229164123535","5.2904229164123535"
"64","4.937465190887451","4.937465190887451","4.937465190887451","5.644006729125977","5.644006729125977","5.644006729125977","5.123724460601807","5.123724460601807","5.123724460601807","5.526289463043213","5.526289463043213","5.526289463043213","5.679941177368164","5.679941177368164","5.679941177368164","5.736813068389893","5.736813068389893","5.736813068389893","5.634185791015625","5.634185791015625","5.634185791015625","5.684805393218994","5.684805393218994","5.684805393218994","5.763759136199951","5.763759136199951","5.763759136199951","5.703766345977783","5.703766345977783","5.703766345977783"
"65","4.956021308898926","4.956021308898926","4.956021308898926","5.658297538757324","5.658297538757324","5.658297538757324","5.139156341552734","5.139156341552734","5.139156341552734","5.542081832885742","5.542081832885742","5.542081832885742","5.686914920806885","5.686914920806885","5.686914920806885","5.742826461791992","5.742826461791992","5.742826461791992","5.648595333099365","5.648595333099365","5.648595333099365","5.698607921600342","5.698607921600342","5.698607921600342","5.769263744354248","5.769263744354248","5.769263744354248","5.717337608337402","5.717337608337402","5.717337608337402"
"66","4.561361789703369","4.561361789703369","4.561361789703369","5.248602390289307","5.248602390289307","5.248602390289307","4.740323543548584","4.740323543548584","4.740323543548584","5.132988452911377","5.132988452911377","5.132988452911377","5.282940864562988","5.282940864562988","5.282940864562988","5.338840961456299","5.338840961456299","5.338840961456299","5.238946914672852","5.238946914672852","5.238946914672852","5.288712978363037","5.288712978363037","5.288712978363037","5.365287780761719","5.365287780761719","5.365287780761719","5.307337760925293","5.307337760925293","5.307337760925293"
"67","4.565794944763184","4.565794944763184","4.565794944763184","5.269835472106934","5.269835472106934","5.269835472106934","4.748019218444824","4.748019218444824","4.748019218444824","5.153254508972168","5.153254508972168","5.153254508972168","5.298704624176025","5.298704624176025","5.298704624176025","5.355104446411133","5.355104446411133","5.355104446411133","5.260110378265381","5.260110378265381","5.260110378265381","5.310209274291992","5.310209274291992","5.310209274291992","5.381747722625732","5.381747722625732","5.381747722625732","5.3289594650268555","5.3289594650268555","5.3289594650268555"
"68","4.560146808624268","4.560146808624268","4.560146808624268","5.217007160186768","5.217007160186768","5.217007160186768","4.7315216064453125","4.7315216064453125","4.7315216064453125","5.108542442321777","5.108542442321777","5.108542442321777","5.244759559631348","5.244759559631348","5.244759559631348","5.296640396118164","5.296640396118164","5.296640396118164","5.207935810089111","5.207935810089111","5.207935810089111","5.254673480987549","5.254673480987549","5.254673480987549","5.321094989776611","5.321094989776611","5.321094989776611","5.272204875946045","5.272204875946045","5.272204875946045"
"69","4.013500213623047","4.013500213623047","4.013500213623047","4.59859561920166","4.59859561920166","4.59859561920166","4.165402889251709","4.165402889251709","4.165402889251709","4.50030517578125","4.50030517578125","4.50030517578125","4.626814842224121","4.626814842224121","4.626814842224121","4.674106121063232","4.674106121063232","4.674106121063232","4.5903706550598145","4.5903706550598145","4.5903706550598145","4.632808208465576","4.632808208465576","4.632808208465576","4.6964802742004395","4.6964802742004395","4.6964802742004395","4.648718357086182","4.648718357086182","4.648718357086182"
"70","4.2514848709106445","4.2514848709106445","4.2514848709106445","4.8563127517700195","4.8563127517700195","4.8563127517700195","4.410371780395508","4.410371780395508","4.410371780395508","4.754585266113281","4.754585266113281","4.754585266113281","4.888413429260254","4.888413429260254","4.888413429260254","4.936975479125977","4.936975479125977","4.936975479125977","4.847802639007568","4.847802639007568","4.847802639007568","4.891707420349121","4.891707420349121","4.891707420349121","4.959903240203857","4.959903240203857","4.959903240203857","4.9081854820251465","4.9081854820251465","4.9081854820251465"
"71","4.065508842468262","4.065508842468262","4.065508842468262","4.632583141326904","4.632583141326904","4.632583141326904","4.2136640548706055","4.2136640548706055","4.2136640548706055","4.537114143371582","4.537114143371582","4.537114143371582","4.662752628326416","4.662752628326416","4.662752628326416","4.708735942840576","4.708735942840576","4.708735942840576","4.624585151672363","4.624585151672363","4.624585151672363","4.665768146514893","4.665768146514893","4.665768146514893","4.730535507202148","4.730535507202148","4.730535507202148","4.681221961975098","4.681221961975098","4.681221961975098"
"72","4.146535873413086","4.146535873413086","4.146535873413086","4.747666835784912","4.747666835784912","4.747666835784912","4.304288387298584","4.304288387298584","4.304288387298584","4.64677095413208","4.64677095413208","4.64677095413208","4.778729438781738","4.778729438781738","4.778729438781738","4.827112197875977","4.827112197875977","4.827112197875977","4.739229679107666","4.739229679107666","4.739229679107666","4.782705307006836","4.782705307006836","4.782705307006836","4.8499436378479","4.8499436378479","4.8499436378479","4.799005031585693","4.799005031585693","4.799005031585693"
